dyear,daily_fare,daily_miles,var,group,year
2011-07-22,3953700.115200007,744830.3100000052,paytype,Credit,2011
2011-07-22,4219561.814400208,764681.3300000066,paytype,Cash,2011
2011-07-23,3176570.419200088,632142.8600000141,paytype,Credit,2011
2011-07-23,4094084.822400077,792507.7099999835,paytype,Cash,2011
2011-07-24,3063708.086400051,638324.829999988,paytype,Credit,2011
2011-07-24,3692277.3312001373,752334.4699999983,paytype,Cash,2011
2011-07-25,3185027.726399968,630716.8199999932,paytype,Credit,2011
2011-07-25,3490356.3552001836,656949.2599999829,paytype,Cash,2011
2011-07-26,3500633.606399979,664632.4099999923,paytype,Credit,2011
2011-07-26,3697207.8768001865,667265.9000000107,paytype,Cash,2011
2011-07-27,3727557.3744000536,701423.619999989,paytype,Credit,2011
2011-07-27,3810351.2256000466,686493.3500000023,paytype,Cash,2011
2011-07-28,3938675.342400055,744026.0900000085,paytype,Credit,2011
2011-07-28,3932625.542400077,713329.3500000195,paytype,Cash,2011
2011-07-29,3785672.318400049,719661.1800000024,paytype,Credit,2011
2011-07-29,4042871.1504001333,739971.2999999968,paytype,Cash,2011
2011-07-30,3213575.135999983,637102.2000000067,paytype,Credit,2011
2011-07-30,4050929.7072001426,784132.7199999983,paytype,Cash,2011
2011-07-31,3051673.847999941,636212.4399999984,paytype,Credit,2011
2011-07-31,3691537.632000072,751511.6399999782,paytype,Cash,2011
2011-08-01,3135764.620800067,629464.9999999942,paytype,Credit,2011
2011-08-01,3452642.4528000494,660133.9800000064,paytype,Cash,2011
2011-08-02,3492050.0112000057,676128.3899999919,paytype,Credit,2011
2011-08-02,3683027.8800001126,683056.1599999943,paytype,Cash,2011
2011-08-03,3718804.1616000375,701458.9499999735,paytype,Credit,2011
2011-08-03,3784454.5392000764,681869.8400000148,paytype,Cash,2011
2011-08-04,3760593.4800000973,716201.8099999857,paytype,Credit,2011
2011-08-04,3767232.90240013,688517.0900000024,paytype,Cash,2011
2011-08-05,3634209.0864000167,702097.0999999985,paytype,Credit,2011
2011-08-05,3970613.808000101,736818.61000001,paytype,Cash,2011
2011-08-06,3006421.6896000686,599822.3099999992,paytype,Credit,2011
2011-08-06,3916070.985600141,757908.9799999906,paytype,Cash,2011
2011-08-07,2848881.6720000235,594356.6499999927,paytype,Credit,2011
2011-08-07,3445911.806400128,700807.769999987,paytype,Cash,2011
2011-08-08,3052650.110400033,619908.0400000038,paytype,Credit,2011
2011-08-08,3297665.9088001563,637460.5899999964,paytype,Cash,2011
2011-08-09,3227556.931200019,611934.8399999939,paytype,Credit,2011
2011-08-09,3553621.07039999,646338.3299999932,paytype,Cash,2011
2011-08-10,3577660.4736000206,681735.8300000167,paytype,Credit,2011
2011-08-10,3653821.1808000794,666838.0300000028,paytype,Cash,2011
2011-08-11,3690108.7776000965,708464.5599999841,paytype,Credit,2011
2011-08-11,3779102.8656000854,698061.4299999966,paytype,Cash,2011
2011-08-12,3645313.329600032,703613.039999977,paytype,Credit,2011
2011-08-12,3956510.880000134,737899.9500000085,paytype,Cash,2011
2011-08-13,2979765.6048000106,596946.1100000053,paytype,Credit,2011
2011-08-13,3899476.051200038,761502.2400000237,paytype,Cash,2011
2011-08-14,1444785.508799987,295574.5400000009,paytype,Credit,2011
2011-08-14,1834480.6415999653,361871.6999999953,paytype,Cash,2011
2011-08-15,3065573.678400018,618789.4199999999,paytype,Credit,2011
2011-08-15,3293397.2592000496,636715.6699999835,paytype,Cash,2011
2011-08-16,3361287.182400015,654956.2000000008,paytype,Credit,2011
2011-08-16,3519619.4736000677,659564.5599999913,paytype,Cash,2011
2011-08-17,3508209.129599899,679214.8300000041,paytype,Credit,2011
2011-08-17,3658225.046400055,679470.5000000001,paytype,Cash,2011
2011-08-18,3681444.1391999666,706933.6899999859,paytype,Credit,2011
2011-08-18,3756833.251200017,697499.9199999936,paytype,Cash,2011
2011-08-19,3558955.3632000284,692464.1699999834,paytype,Credit,2011
2011-08-19,3877719.984000112,725253.1499999893,paytype,Cash,2011
2011-08-20,2992899.9168000235,601362.409999998,paytype,Credit,2011
2011-08-20,3824051.3568000384,749305.6499999956,paytype,Cash,2011
2011-08-21,1535768.467199994,314889.3200000016,paytype,Credit,2011
2011-08-21,1916906.3423999865,384968.98999999947,paytype,Cash,2011
2011-08-22,2916909.763199962,598251.7599999945,paytype,Credit,2011
2011-08-22,3206635.8047999977,633355.5199999909,paytype,Cash,2011
2011-08-23,3172515.595200106,627020.1500000099,paytype,Credit,2011
2011-08-23,3348744.8688000087,637450.4199999928,paytype,Cash,2011
2011-08-24,3332528.0208000266,655220.1699999901,paytype,Credit,2011
2011-08-24,3513926.0448000166,665018.8599999889,paytype,Cash,2011
2011-08-25,3555836.7120000464,685353.7799999932,paytype,Credit,2011
2011-08-25,3651815.3040000866,678617.3099999898,paytype,Cash,2011
2011-08-26,3442426.7616000217,678917.9700000049,paytype,Credit,2011
2011-08-26,3857410.569600108,739577.4499999953,paytype,Cash,2011
2011-08-27,1385831.1887999973,267656.4999999984,paytype,Credit,2011
2011-08-27,1740339.1584000129,360655.89000000455,paytype,Cash,2011
2011-08-28,167258.2752000001,28795.55000000006,paytype,Credit,2011
2011-08-28,272483.7696000002,55807.50999999963,paytype,Cash,2011
2011-08-29,2248135.502400043,449514.109999995,paytype,Credit,2011
2011-08-29,2928583.0800000397,573219.4300000052,paytype,Cash,2011
2011-08-30,2829551.6303999783,577042.5200000048,paytype,Credit,2011
2011-08-30,3389637.1680000653,669439.8899999982,paytype,Cash,2011
2011-08-31,3234027.42720007,635529.9099999875,paytype,Credit,2011
2011-08-31,3670618.3344000396,702306.0999999925,paytype,Cash,2011
2011-09-01,3489283.6415999946,674483.359999994,paytype,Credit,2011
2011-09-01,3857499.043200119,722738.2900000043,paytype,Cash,2011
2011-09-02,3333733.444799932,662301.5499999858,paytype,Credit,2011
2011-09-02,4096120.1904000156,788215.1400000044,paytype,Cash,2011
2011-09-03,2659186.92960004,540223.0900000052,paytype,Credit,2011
2011-09-03,4137253.2000000556,818897.3599999871,paytype,Cash,2011
2011-09-04,2484085.1903999806,510634.47999999416,paytype,Credit,2011
2011-09-04,3863974.1904000556,777865.0400000176,paytype,Cash,2011
2011-09-05,2510444.2751999805,548330.8300000018,paytype,Credit,2011
2011-09-05,3145382.0784000317,673048.7200000096,paytype,Cash,2011
2011-09-06,3449318.7312000897,648843.2699999987,paytype,Credit,2011
2011-09-06,3631338.7344000745,645484.1200000014,paytype,Cash,2011
2011-09-07,3773004.4800000587,692149.7200000022,paytype,Credit,2011
2011-09-07,3762241.2144000013,665194.999999998,paytype,Cash,2011
2011-09-08,4128480.345600094,750299.7099999911,paytype,Credit,2011
2011-09-08,4056339.8880001046,718408.2599999998,paytype,Cash,2011
2011-09-09,3992505.5376000246,728737.9700000004,paytype,Credit,2011
2011-09-09,4085991.9216002235,727944.0600000066,paytype,Cash,2011
2011-09-10,3628557.2160000056,695148.2400000079,paytype,Credit,2011
2011-09-10,4242819.16800009,803212.1299999955,paytype,Cash,2011
2011-09-11,3227019.0912000937,672279.9500000041,paytype,Credit,2011
2011-09-11,3617373.110400095,741131.7700000094,paytype,Cash,2011
2011-09-12,3567049.012800048,694173.2699999944,paytype,Credit,2011
2011-09-12,3602625.9407999935,671077.7900000084,paytype,Cash,2011
2011-09-13,3829380.2783999965,721565.8399999931,paytype,Credit,2011
2011-09-13,3764784.081600119,676851.5800000003,paytype,Cash,2011
2011-09-14,4075193.188800048,767911.9800000158,paytype,Credit,2011
2011-09-14,3900259.324800165,701563.120000007,paytype,Cash,2011
2011-09-15,4247443.670400056,780618.7199999997,paytype,Credit,2011
2011-09-15,4062467.030400088,713576.9000000025,paytype,Cash,2011
2011-09-16,4153008.297600062,778772.050000002,paytype,Credit,2011
2011-09-16,4266610.833600139,770928.8999999943,paytype,Cash,2011
2011-09-17,3783143.6207999857,722672.0600000006,paytype,Credit,2011
2011-09-17,4585966.6176001895,860755.9900000069,paytype,Cash,2011
2011-09-18,3553493.342399973,717105.7700000055,paytype,Credit,2011
2011-09-18,4067466.912000153,803107.6899999833,paytype,Cash,2011
2011-09-19,3543023.7504000096,683515.7000000082,paytype,Credit,2011
2011-09-19,3589429.5216000397,661546.6800000025,paytype,Cash,2011
2011-09-20,3653478.1728000175,657930.6399999957,paytype,Credit,2011
2011-09-20,3521297.3040000643,611636.0799999982,paytype,Cash,2011
2011-09-21,3746315.4047999936,688254.7100000043,paytype,Credit,2011
2011-09-21,3543196.1040000482,620796.6799999858,paytype,Cash,2011
2011-09-22,3985129.6128000896,743443.1099999952,paytype,Credit,2011
2011-09-22,3815661.816000053,681784.4800000034,paytype,Cash,2011
2011-09-23,4038150.643199988,733535.8099999778,paytype,Credit,2011
2011-09-23,4053954.153600067,710219.0600000088,paytype,Cash,2011
2011-09-24,3628570.204800036,694409.4400000033,paytype,Credit,2011
2011-09-24,4378171.248000148,817996.9999999967,paytype,Cash,2011
2011-09-25,3485166.0479999594,708805.4799999923,paytype,Credit,2011
2011-09-25,3926975.4000000306,781168.6299999813,paytype,Cash,2011
2011-09-26,3413917.0800000248,673475.5100000015,paytype,Credit,2011
2011-09-26,3438797.3856001417,641542.5500000013,paytype,Cash,2011
2011-09-27,3650560.6464000596,697514.0800000048,paytype,Credit,2011
2011-09-27,3567249.1008000076,648522.5599999994,paytype,Cash,2011
2011-09-28,3677190.3360000746,707472.0300000028,paytype,Credit,2011
2011-09-28,3567320.078400063,650474.6899999907,paytype,Cash,2011
2011-09-29,3573245.5199999916,698242.5700000076,paytype,Credit,2011
2011-09-29,3548034.7776001017,664925.3399999754,paytype,Cash,2011
2011-09-30,3821427.9648000314,732121.5900000138,paytype,Credit,2011
2011-09-30,4125882.4416000126,757474.8099999896,paytype,Cash,2011
2011-10-01,3548517.6815999867,671071.0100000007,paytype,Credit,2011
2011-10-01,4361932.814400229,810504.6899999983,paytype,Cash,2011
2011-10-02,3388840.199999967,684551.9899999978,paytype,Credit,2011
2011-10-02,3781833.6240001246,748195.790000004,paytype,Cash,2011
2011-10-03,3397603.4208000787,674515.34,paytype,Credit,2011
2011-10-03,3448187.2800000748,650252.5900000007,paytype,Cash,2011
2011-10-04,3646981.8864000984,686901.0799999998,paytype,Credit,2011
2011-10-04,3583241.1360000446,643594.6499999971,paytype,Cash,2011
2011-10-05,3849569.40959996,735274.350000007,paytype,Credit,2011
2011-10-05,3676696.560000085,665579.6199999927,paytype,Cash,2011
2011-10-06,4062171.772800041,777385.6399999877,paytype,Credit,2011
2011-10-06,3876328.080000018,709005.7199999965,paytype,Cash,2011
2011-10-07,3973359.3408001107,762097.9199999983,paytype,Credit,2011
2011-10-07,4173023.592000181,770017.3400000087,paytype,Cash,2011
2011-10-08,3351671.5248000245,660235.9499999966,paytype,Credit,2011
2011-10-08,4353730.056000139,830008.8400000083,paytype,Cash,2011
2011-10-09,3352895.352000047,676751.3400000074,paytype,Credit,2011
2011-10-09,4026553.2000001553,789903.1100000059,paytype,Cash,2011
2011-10-10,2988726.4943999783,618678.8600000002,paytype,Credit,2011
2011-10-10,3281857.9776000166,653082.9600000035,paytype,Cash,2011
2011-10-11,3549597.7968000392,687728.3399999822,paytype,Credit,2011
2011-10-11,3570114.686400052,658876.3799999984,paytype,Cash,2011
2011-10-12,3901234.3200000534,736470.3399999951,paytype,Credit,2011
2011-10-12,3717849.8304001074,667205.2299999987,paytype,Cash,2011
2011-10-13,4050736.77599999,775120.8799999867,paytype,Credit,2011
2011-10-13,3890850.148800063,710343.1500000178,paytype,Cash,2011
2011-10-14,4090382.697600054,769789.1799999945,paytype,Credit,2011
2011-10-14,4217437.814400077,763624.1900000112,paytype,Cash,2011
2011-10-15,3760937.36639995,720270.6200000015,paytype,Credit,2011
2011-10-15,4595755.435200268,852642.600000001,paytype,Cash,2011
2011-10-16,3533627.83680004,720885.4200000121,paytype,Credit,2011
2011-10-16,4133075.9328001677,822815.6500000036,paytype,Cash,2011
2011-10-17,3423245.80319998,678535.9399999883,paytype,Credit,2011
2011-10-17,3492094.7232001587,660873.0300000056,paytype,Cash,2011
2011-10-18,3694430.6640000595,704895.8499999952,paytype,Credit,2011
2011-10-18,3614706.0000001146,657103.5900000001,paytype,Cash,2011
2011-10-19,3780898.776000164,691323.9199999869,paytype,Credit,2011
2011-10-19,3569992.5168000865,619207.9700000035,paytype,Cash,2011
2011-10-20,4016533.492800023,764411.7899999896,paytype,Credit,2011
2011-10-20,3811582.3536000475,693989.2600000043,paytype,Cash,2011
2011-10-21,4142824.444800107,780255.4399999974,paytype,Credit,2011
2011-10-21,4308868.353600052,780952.140000018,paytype,Cash,2011
2011-10-22,3652504.6608000714,699357.7200000014,paytype,Credit,2011
2011-10-22,4571032.57920014,852711.3600000101,paytype,Cash,2011
2011-10-23,3470687.510399998,716206.3500000116,paytype,Credit,2011
2011-10-23,3964809.542400257,802624.0200000147,paytype,Cash,2011
2011-10-24,3408842.505600011,682522.6199999923,paytype,Credit,2011
2011-10-24,3588477.724800134,684673.4000000041,paytype,Cash,2011
2011-10-25,3640883.4864000743,697655.360000005,paytype,Credit,2011
2011-10-25,3653347.4928000364,662960.6700000038,paytype,Cash,2011
2011-10-26,3844299.182400085,735039.8699999935,paytype,Credit,2011
2011-10-26,3757338.1296000592,683589.4599999887,paytype,Cash,2011
2011-10-27,4040964.9504000116,743096.2299999923,paytype,Credit,2011
2011-10-27,3923759.2320002015,690265.6600000038,paytype,Cash,2011
2011-10-28,4160521.9151999946,773201.5100000151,paytype,Credit,2011
2011-10-28,4297234.939200221,769485.260000001,paytype,Cash,2011
2011-10-29,3669818.9760001004,706259.4899999994,paytype,Credit,2011
2011-10-29,4471783.848000236,831472.8799999986,paytype,Cash,2011
2011-10-30,3496462.6320000323,715282.2599999935,paytype,Credit,2011
2011-10-30,3958108.0848001535,801568.3400000101,paytype,Cash,2011
2011-10-31,3203745.177599968,620309.9900000062,paytype,Credit,2011
2011-10-31,3535171.5888000694,660324.2000000122,paytype,Cash,2011
2011-11-01,3844475.870400037,737604.9499999977,paytype,Credit,2011
2011-11-01,3890936.7360001123,713391.8499999689,paytype,Cash,2011
2011-11-02,3831507.8639999577,725432.3899999806,paytype,Credit,2011
2011-11-02,3680836.819200136,662600.1300000062,paytype,Cash,2011
2011-11-03,4092018.2928001,774957.9899999986,paytype,Credit,2011
2011-11-03,3948925.795200028,715057.0499999813,paytype,Cash,2011
2011-11-04,4154053.59359996,782141.9699999974,paytype,Credit,2011
2011-11-04,4359672.691200145,783088.3099999987,paytype,Cash,2011
2011-11-05,3688253.1072000433,702370.7699999982,paytype,Credit,2011
2011-11-05,4566843.446400176,842624.460000002,paytype,Cash,2011
2011-11-06,3202432.747200018,666616.4100000096,paytype,Credit,2011
2011-11-06,3679183.411199994,752528.8999999922,paytype,Cash,2011
2011-11-07,3416046.652800037,682534.5700000108,paytype,Credit,2011
2011-11-07,3552694.9632000816,673260.8599999961,paytype,Cash,2011
2011-11-08,3733360.5600000843,715311.2599999891,paytype,Credit,2011
2011-11-08,3634592.0256000217,659036.8800000105,paytype,Cash,2011
2011-11-09,4016025.849599961,756723.2999999931,paytype,Credit,2011
2011-11-09,3739383.8784000804,670620.5599999921,paytype,Cash,2011
2011-11-10,4208812.272000071,791212.0900000136,paytype,Credit,2011
2011-11-10,3961473.2784001674,711679.42999999,paytype,Cash,2011
2011-11-11,4116906.6480000536,769125.5099999952,paytype,Credit,2011
2011-11-11,4258218.023999991,756224.81,paytype,Cash,2011
2011-11-12,3652029.7343999995,686290.0899999961,paytype,Credit,2011
2011-11-12,4414382.856000148,806861.5700000102,paytype,Cash,2011
2011-11-13,3464023.809600038,711931.9800000067,paytype,Credit,2011
2011-11-13,3842069.3856000607,773366.5899999869,paytype,Cash,2011
2011-11-14,3509683.7471999917,706947.8999999942,paytype,Credit,2011
2011-11-14,3418747.848000043,653008.7299999892,paytype,Cash,2011
2011-11-15,3825004.406399964,731593.5299999894,paytype,Credit,2011
2011-11-15,3542869.958400068,646782.329999995,paytype,Cash,2011
2011-11-16,4012802.611200027,748658.4199999954,paytype,Credit,2011
2011-11-16,3611242.382400026,637968.0599999918,paytype,Cash,2011
2011-11-17,4205396.664000091,789350.4499999739,paytype,Credit,2011
2011-11-17,3853524.7584001403,690342.1799999807,paytype,Cash,2011
2011-11-18,4181066.8128000638,791729.3599999899,paytype,Credit,2011
2011-11-18,4183641.288000119,755087.079999984,paytype,Cash,2011
2011-11-19,3760295.9039999656,730170.8699999945,paytype,Credit,2011
2011-11-19,4373863.315200111,821404.1400000058,paytype,Cash,2011
2011-11-20,3325242.945600072,681210.6999999993,paytype,Credit,2011
2011-11-20,3761808.206400104,755905.5800000166,paytype,Cash,2011
2011-11-21,3215295.9792000405,628222.8700000077,paytype,Credit,2011
2011-11-21,3370718.7360000648,631077.5799999994,paytype,Cash,2011
2011-11-22,3592109.361600104,655246.5100000082,paytype,Credit,2011
2011-11-22,3617424.907200064,630234.2400000002,paytype,Cash,2011
2011-11-23,3298467.74400014,624887.2799999802,paytype,Credit,2011
2011-11-23,3750035.3280000063,674585.3200000018,paytype,Cash,2011
2011-11-24,1947715.7472000283,412055.3000000036,paytype,Credit,2011
2011-11-24,3014584.948800016,618341.4699999966,paytype,Cash,2011
2011-11-25,1768581.5472000162,359602.9400000056,paytype,Credit,2011
2011-11-25,3233133.518400011,618980.2300000007,paytype,Cash,2011
2011-11-26,2556441.6623999923,523387.849999995,paytype,Credit,2011
2011-11-26,3877616.1600000802,755506.1600000144,paytype,Cash,2011
2011-11-27,2980982.5632000216,638554.1499999901,paytype,Credit,2011
2011-11-27,3551956.286400136,733291.2599999895,paytype,Cash,2011
2011-11-28,3307867.1424000748,683685.9799999943,paytype,Credit,2011
2011-11-28,3315922.588800019,646086.6899999959,paytype,Cash,2011
2011-11-29,3554266.2768000523,683499.0999999968,paytype,Credit,2011
2011-11-29,3559913.006400088,644143.3199999931,paytype,Cash,2011
2011-11-30,3774660.9408000936,728480.3899999962,paytype,Credit,2011
2011-11-30,3534151.7088000574,652026.7599999858,paytype,Cash,2011
